Customer ID,Order Month,Purchase_Count,Purchased_This_Month,First_Purchase_Month,Purchased_Prev_Month,Status_New,Status_Active,Status_Churned
BK-11260,2020-09,,False,2018-08,False,False,False,False
BK-11260,2020-10,,False,2018-08,False,False,False,False
BK-11260,2020-11,1.0,True,2018-08,False,False,True,False
BK-11260,2020-12,,False,2018-08,True,False,False,True
BK-11260,2021-01,,False,2018-08,False,False,False,False
BK-11260,2021-02,,False,2018-08,False,False,False,False
BK-11260,2021-03,,False,2018-08,False,False,False,False
BK-11260,2021-04,,False,2018-08,False,False,False,False
BK-11260,2021-05,,False,2018-08,False,False,False,False
BK-11260,2021-06,,False,2018-08,False,False,False,False
BK-11260,2021-07,,False,2018-08,False,False,False,False
BK-11260,2021-08,,False,2018-08,False,False,False,False
BK-11260,2021-09,1.0,True,2018-08,False,False,True,False
BK-11260,2021-10,1.0,True,2018-08,True,False,True,False
BK-11260,2021-11,,False,2018-08,True,False,False,True
BK-11260,2021-12,,False,2018-08,False,False,False,False
BM-11140,2018-09,7.0,True,2018-09,False,True,True,False
BM-11140,2018-10,,False,2018-09,True,False,False,True
BM-11140,2018-11,,False,2018-09,False,False,False,False
BM-11140,2018-12,,False,2018-09,False,False,False,False
BM-11140,2019-01,,False,2018-09,False,False,False,False
BM-11140,2019-02,,False,2018-09,False,False,False,False
BM-11140,2019-03,,False,2018-09,False,False,False,False
BM-11140,2019-04,,False,2018-09,False,False,False,False
BM-11140,2019-05,,False,2018-09,False,False,False,False
BM-11140,2019-06,,False,2018-09,False,False,False,False
BM-11140,2019-07,,False,2018-09,False,False,False,False
BM-11140,2019-08,,False,2018-09,False,False,False,False
BM-11140,2019-09,,False,2018-09,False,False,False,False
BM-11140,2019-10,,False,2018-09,False,False,False,False
BM-11140,2019-11,,False,2018-09,False,False,False,False
BM-11140,2019-12,,False,2018-09,False,False,False,False
BM-11140,2020-01,,False,2018-09,False,False,False,False
BM-11140,2020-02,,False,2018-09,False,False,False,False
BM-11140,2020-03,,False,2018-09,False,False,False,False
BM-11140,2020-04,,False,2018-09,False,False,False,False
BM-11140,2020-05,,False,2018-09,False,False,False,False
BM-11140,2020-06,,False,2018-09,False,False,False,False
BM-11140,2020-07,,False,2018-09,False,False,False,False
BM-11140,2020-08,,False,2018-09,False,False,False,False
BM-11140,2020-09,2.0,True,2018-09,False,False,True,False
BM-11140,2020-10,,False,2018-09,True,False,False,True
BM-11140,2020-11,,False,2018-09,False,False,False,False
BM-11140,2020-12,6.0,True,2018-09,False,False,True,False
BM-11140,2021-01,,False,2018-09,True,False,False,True
BM-11140,2021-02,1.0,True,2018-09,False,False,True,False
BM-11140,2021-03,,False,2018-09,True,False,False,True
BM-11140,2021-04,,False,2018-09,False,False,False,False
BM-11140,2021-05,,False,2018-09,False,False,False,False
BM-11140,2021-06,,False,2018-09,False,False,False,False
BM-11140,2021-07,,False,2018-09,False,False,False,False
BM-11140,2021-08,,False,2018-09,False,False,False,False
BM-11140,2021-09,,False,2018-09,False,False,False,False
BM-11140,2021-10,,False,2018-09,False,False,False,False
BM-11140,2021-11,,False,2018-09,False,False,False,False
BM-11140,2021-12,,False,2018-09,False,False,False,False
BM-11575,2019-09,3.0,True,2019-09,False,True,True,False
BM-11575,2019-10,,False,2019-09,True,False,False,True
BM-11575,2019-11,,False,2019-09,False,False,False,False
BM-11575,2019-12,,False,2019-09,False,False,False,False
BM-11575,2020-01,2.0,True,2019-09,False,False,True,False
BM-11575,2020-02,,False,2019-09,True,False,False,True
BM-11575,2020-03,,False,2019-09,False,False,False,False
BM-11575,2020-04,,False,2019-09,False,False,False,False
BM-11575,2020-05,,False,2019-09,False,False,False,False
BM-11575,2020-06,,False,2019-09,False,False,False,False
BM-11575,2020-07,,False,2019-09,False,False,False,False
BM-11575,2020-08,,False,2019-09,False,False,False,False
BM-11575,2020-09,,False,2019-09,False,False,False,False
BM-11575,2020-10,,False,2019-09,False,False,False,False
BM-11575,2020-11,1.0,True,2019-09,False,False,True,False
BM-11575,2020-12,,False,2019-09,True,False,False,True
BM-11575,2021-01,,False,2019-09,False,False,False,False
BM-11575,2021-02,,False,2019-09,False,False,False,False
BM-11575,2021-03,,False,2019-09,False,False,False,False
BM-11575,2021-04,1.0,True,2019-09,False,False,True,False
BM-11575,2021-05,2.0,True,2019-09,True,False,True,False
BM-11575,2021-06,,False,2019-09,True,False,False,True
BM-11575,2021-07,,False,2019-09,False,False,False,False
BM-11575,2021-08,,False,2019-09,False,False,False,False
BM-11575,2021-09,1.0,True,2019-09,False,False,True,False
BM-11575,2021-10,,False,2019-09,True,False,False,True
BM-11575,2021-11,,False,2019-09,False,False,False,False
BM-11575,2021-12,,False,2019-09,False,False,False,False
BM-11650,2018-07,2.0,True,2018-07,False,True,True,False
BM-11650,2018-08,,False,2018-07,True,False,False,True
BM-11650,2018-09,5.0,True,2018-07,False,False,True,False
BM-11650,2018-10,,False,2018-07,True,False,False,True
BM-11650,2018-11,,False,2018-07,False,False,False,False
BM-11650,2018-12,,False,2018-07,False,False,False,False
BM-11650,2019-01,,False,2018-07,False,False,False,False
BM-11650,2019-02,,False,2018-07,False,False,False,False
BM-11650,2019-03,,False,2018-07,False,False,False,False
BM-11650,2019-04,,False,2018-07,False,False,False,False
BM-11650,2019-05,,False,2018-07,False,False,False,False
BM-11650,2019-06,,False,2018-07,False,False,False,False
BM-11650,2019-07,,False,2018-07,False,False,False,False
BM-11650,2019-08,,False,2018-07,False,False,False,False
BM-11650,2019-09,,False,2018-07,False,False,False,False
BM-11650,2019-10,4.0,True,2018-07,False,False,True,False
BM-11650,2019-11,3.0,True,2018-07,True,False,True,False
BM-11650,2019-12,,False,2018-07,True,False,False,True
BM-11650,2020-01,,False,2018-07,False,False,False,False
BM-11650,2020-02,,False,2018-07,False,False,False,False
BM-11650,2020-03,,False,2018-07,False,False,False,False
BM-11650,2020-04,,False,2018-07,False,False,False,False
BM-11650,2020-05,,False,2018-07,False,False,False,False
BM-11650,2020-06,,False,2018-07,False,False,False,False
BM-11650,2020-07,,False,2018-07,False,False,False,False
BM-11650,2020-08,,False,2018-07,False,False,False,False
BM-11650,2020-09,1.0,True,2018-07,False,False,True,False
BM-11650,2020-10,,False,2018-07,True,False,False,True
BM-11650,2020-11,,False,2018-07,False,False,False,False
BM-11650,2020-12,,False,2018-07,False,False,False,False
BM-11650,2021-01,,False,2018-07,False,False,False,False
BM-11650,2021-02,,False,2018-07,False,False,False,False
BM-11650,2021-03,2.0,True,2018-07,False,False,True,False
BM-11650,2021-04,,False,2018-07,True,False,False,True
BM-11650,2021-05,5.0,True,2018-07,False,False,True,False
BM-11650,2021-06,,False,2018-07,True,False,False,True
BM-11650,2021-07,,False,2018-07,False,False,False,False
BM-11650,2021-08,,False,2018-07,False,False,False,False
BM-11650,2021-09,,False,2018-07,False,False,False,False
BM-11650,2021-10,,False,2018-07,False,False,False,False
BM-11650,2021-11,7.0,True,2018-07,False,False,True,False
BM-11650,2021-12,,False,2018-07,True,False,False,True
BM-11785,2018-06,1.0,True,2018-06,False,True,True,False
BM-11785,2018-07,,False,2018-06,True,False,False,True
BM-11785,2018-08,,False,2018-06,False,False,False,False
BM-11785,2018-09,1.0,True,2018-06,False,False,True,False
BM-11785,2018-10,,False,2018-06,True,False,False,True
BM-11785,2018-11,,False,2018-06,False,False,False,False
BM-11785,2018-12,1.0,True,2018-06,False,False,True,False
BM-11785,2019-01,,False,2018-06,True,False,False,True
BM-11785,2019-02,,False,2018-06,False,False,False,False
BM-11785,2019-03,1.0,True,2018-06,False,False,True,False
BM-11785,2019-04,,False,2018-06,True,False,False,True
BM-11785,2019-05,,False,2018-06,False,False,False,False
BM-11785,2019-06,,False,2018-06,False,False,False,False
BM-11785,2019-07,,False,2018-06,False,False,False,False
BM-11785,2019-08,,False,2018-06,False,False,False,False
BM-11785,2019-09,1.0,True,2018-06,False,False,True,False
BM-11785,2019-10,4.0,True,2018-06,True,False,True,False
BM-11785,2019-11,,False,2018-06,True,False,False,True
BM-11785,2019-12,,False,2018-06,False,False,False,False
BM-11785,2020-01,,False,2018-06,False,False,False,False
BM-11785,2020-02,,False,2018-06,False,False,False,False
BM-11785,2020-03,,False,2018-06,False,False,False,False
BM-11785,2020-04,1.0,True,2018-06,False,False,True,False
BM-11785,2020-05,,False,2018-06,True,False,False,True
BM-11785,2020-06,,False,2018-06,False,False,False,False
BM-11785,2020-07,1.0,True,2018-06,False,False,True,False
BM-11785,2020-08,,False,2018-06,True,False,False,True
BM-11785,2020-09,,False,2018-06,False,False,False,False
BM-11785,2020-10,,False,2018-06,False,False,False,False
BM-11785,2020-11,,False,2018-06,False,False,False,False
BM-11785,2020-12,2.0,True,2018-06,False,False,True,False
BM-11785,2021-01,,False,2018-06,True,False,False,True
BM-11785,2021-02,,False,2018-06,False,False,False,False
BM-11785,2021-03,,False,2018-06,False,False,False,False
BM-11785,2021-04,,False,2018-06,False,False,False,False
BM-11785,2021-05,1.0,True,2018-06,False,False,True,False
BM-11785,2021-06,,False,2018-06,True,False,False,True
BM-11785,2021-07,,False,2018-06,False,False,False,False
BM-11785,2021-08,,False,2018-06,False,False,False,False
BM-11785,2021-09,,False,2018-06,False,False,False,False
BM-11785,2021-10,,False,2018-06,False,False,False,False
BM-11785,2021-11,,False,2018-06,False,False,False,False
BM-11785,2021-12,,False,2018-06,False,False,False,False
BN-11470,2018-09,3.0,True,2018-09,False,True,True,False
BN-11470,2018-10,,False,2018-09,True,False,False,True
BN-11470,2018-11,,False,2018-09,False,False,False,False
BN-11470,2018-12,,False,2018-09,False,False,False,False
BN-11470,2019-01,,False,2018-09,False,False,False,False
BN-11470,2019-02,,False,2018-09,False,False,False,False
BN-11470,2019-03,,False,2018-09,False,False,False,False
BN-11470,2019-04,1.0,True,2018-09,False,False,True,False
BN-11470,2019-05,,False,2018-09,True,False,False,True
BN-11470,2019-06,,False,2018-09,False,False,False,False
BN-11470,2019-07,,False,2018-09,False,False,False,False
BN-11470,2019-08,,False,2018-09,False,False,False,False
BN-11470,2019-09,,False,2018-09,False,False,False,False
BN-11470,2019-10,,False,2018-09,False,False,False,False
BN-11470,2019-11,,False,2018-09,False,False,False,False
BN-11470,2019-12,,False,2018-09,False,False,False,False
BN-11470,2020-01,,False,2018-09,False,False,False,False
BN-11470,2020-02,,False,2018-09,False,False,False,False
BN-11470,2020-03,,False,2018-09,False,False,False,False
BN-11470,2020-04,,False,2018-09,False,False,False,False
BN-11470,2020-05,,False,2018-09,False,False,False,False
BN-11470,2020-06,,False,2018-09,False,False,False,False
BN-11470,2020-07,,False,2018-09,False,False,False,False
BN-11470,2020-08,,False,2018-09,False,False,False,False
BN-11470,2020-09,,False,2018-09,False,False,False,False
BN-11470,2020-10,,False,2018-09,False,False,False,False
BN-11470,2020-11,,False,2018-09,False,False,False,False
BN-11470,2020-12,,False,2018-09,False,False,False,False
BN-11470,2021-01,,False,2018-09,False,False,False,False
BN-11470,2021-02,,False,2018-09,False,False,False,False
BN-11470,2021-03,1.0,True,2018-09,False,False,True,False
BN-11470,2021-04,,False,2018-09,True,False,False,True
BN-11470,2021-05,,False,2018-09,False,False,False,False
BN-11470,2021-06,,False,2018-09,False,False,False,False
BN-11470,2021-07,,False,2018-09,False,False,False,False
BN-11470,2021-08,,False,2018-09,False,False,False,False
BN-11470,2021-09,,False,2018-09,False,False,False,False
BN-11470,2021-10,,False,2018-09,False,False,False,False
BN-11470,2021-11,,False,2018-09,False,False,False,False
BN-11470,2021-12,1.0,True,2018-09,False,False,True,False
BN-11515,2018-03,5.0,True,2018-03,False,True,True,False
BN-11515,2018-04,,False,2018-03,True,False,False,True
BN-11515,2018-05,,False,2018-03,False,False,False,False
BN-11515,2018-06,,False,2018-03,False,False,False,False
BN-11515,2018-07,,False,2018-03,False,False,False,False
BN-11515,2018-08,,False,2018-03,False,False,False,False
BN-11515,2018-09,4.0,True,2018-03,False,False,True,False
BN-11515,2018-10,,False,2018-03,True,False,False,True
BN-11515,2018-11,,False,2018-03,False,False,False,False
BN-11515,2018-12,,False,2018-03,False,False,False,False
BN-11515,2019-01,,False,2018-03,False,False,False,False
BN-11515,2019-02,,False,2018-03,False,False,False,False
BN-11515,2019-03,,False,2018-03,False,False,False,False
BN-11515,2019-04,,False,2018-03,False,False,False,False
BN-11515,2019-05,,False,2018-03,False,False,False,False
BN-11515,2019-06,,False,2018-03,False,False,False,False
BN-11515,2019-07,,False,2018-03,False,False,False,False
BN-11515,2019-08,,False,2018-03,False,False,False,False
BN-11515,2019-09,,False,2018-03,False,False,False,False
BN-11515,2019-10,,False,2018-03,False,False,False,False
BN-11515,2019-11,,False,2018-03,False,False,False,False
BN-11515,2019-12,,False,2018-03,False,False,False,False
BN-11515,2020-01,,False,2018-03,False,False,False,False
BN-11515,2020-02,,False,2018-03,False,False,False,False
BN-11515,2020-03,,False,2018-03,False,False,False,False
BN-11515,2020-04,,False,2018-03,False,False,False,False
BN-11515,2020-05,5.0,True,2018-03,False,False,True,False
BN-11515,2020-06,,False,2018-03,True,False,False,True
BN-11515,2020-07,,False,2018-03,False,False,False,False
BN-11515,2020-08,,False,2018-03,False,False,False,False
BN-11515,2020-09,,False,2018-03,False,False,False,False
BN-11515,2020-10,,False,2018-03,False,False,False,False
BN-11515,2020-11,,False,2018-03,False,False,False,False
BN-11515,2020-12,,False,2018-03,False,False,False,False
BN-11515,2021-01,,False,2018-03,False,False,False,False
BN-11515,2021-02,,False,2018-03,False,False,False,False
BN-11515,2021-03,,False,2018-03,False,False,False,False
BN-11515,2021-04,,False,2018-03,False,False,False,False
BN-11515,2021-05,,False,2018-03,False,False,False,False
BN-11515,2021-06,,False,2018-03,False,False,False,False
BN-11515,2021-07,,False,2018-03,False,False,False,False
BN-11515,2021-08,,False,2018-03,False,False,False,False
BN-11515,2021-09,1.0,True,2018-03,False,False,True,False
BN-11515,2021-10,,False,2018-03,True,False,False,True
BN-11515,2021-11,,False,2018-03,False,False,False,False
BN-11515,2021-12,2.0,True,2018-03,False,False,True,False
BO-11350,2020-01,2.0,True,2020-01,False,True,True,False
BO-11350,2020-02,,False,2020-01,True,False,False,True
BO-11350,2020-03,,False,2020-01,False,False,False,False
BO-11350,2020-04,1.0,True,2020-01,False,False,True,False
BO-11350,2020-05,,False,2020-01,True,False,False,True
BO-11350,2020-06,,False,2020-01,False,False,False,False
BO-11350,2020-07,,False,2020-01,False,False,False,False
BO-11350,2020-08,,False,2020-01,False,False,False,False
BO-11350,2020-09,,False,2020-01,False,False,False,False
BO-11350,2020-10,,False,2020-01,False,False,False,False
BO-11350,2020-11,,False,2020-01,False,False,False,False
BO-11350,2020-12,,False,2020-01,False,False,False,False
BO-11350,2021-01,,False,2020-01,False,False,False,False
BO-11350,2021-02,3.0,True,2020-01,False,False,True,False
BO-11350,2021-03,,False,2020-01,True,False,False,True
BO-11350,2021-04,,False,2020-01,False,False,False,False
BO-11350,2021-05,5.0,True,2020-01,False,False,True,False
BO-11350,2021-06,,False,2020-01,True,False,False,True
BO-11350,2021-07,,False,2020-01,False,False,False,False
BO-11350,2021-08,1.0,True,2020-01,False,False,True,False
BO-11350,2021-09,,False,2020-01,True,False,False,True
BO-11350,2021-10,,False,2020-01,False,False,False,False
BO-11350,2021-11,,False,2020-01,False,False,False,False
BO-11350,2021-12,,False,2020-01,False,False,False,False
BO-11425,2019-09,1.0,True,2019-09,False,True,True,False
BO-11425,2019-10,,False,2019-09,True,False,False,True
BO-11425,2019-11,,False,2019-09,False,False,False,False
BO-11425,2019-12,,False,2019-09,False,False,False,False
BO-11425,2020-01,,False,2019-09,False,False,False,False
BO-11425,2020-02,,False,2019-09,False,False,False,False
BO-11425,2020-03,,False,2019-09,False,False,False,False
BO-11425,2020-04,,False,2019-09,False,False,False,False
BO-11425,2020-05,,False,2019-09,False,False,False,False
BO-11425,2020-06,,False,2019-09,False,False,False,False
BO-11425,2020-07,,False,2019-09,False,False,False,False
BO-11425,2020-08,,False,2019-09,False,False,False,False
BO-11425,2020-09,,False,2019-09,False,False,False,False
BO-11425,2020-10,,False,2019-09,False,False,False,False
BO-11425,2020-11,,False,2019-09,False,False,False,False
BO-11425,2020-12,,False,2019-09,False,False,False,False
BO-11425,2021-01,,False,2019-09,False,False,False,False
BO-11425,2021-02,,False,2019-09,False,False,False,False
BO-11425,2021-03,,False,2019-09,False,False,False,False
BO-11425,2021-04,,False,2019-09,False,False,False,False
BO-11425,2021-05,,False,2019-09,False,False,False,False
BO-11425,2021-06,,False,2019-09,False,False,False,False
BO-11425,2021-07,,False,2019-09,False,False,False,False
BO-11425,2021-08,,False,2019-09,False,False,False,False
BO-11425,2021-09,,False,2019-09,False,False,False,False
BO-11425,2021-10,1.0,True,2019-09,False,False,True,False
BO-11425,2021-11,,False,2019-09,True,False,False,True
BO-11425,2021-12,,False,2019-09,False,False,False,False
BP-11050,2018-10,1.0,True,2018-10,False,True,True,False
BP-11050,2018-11,,False,2018-10,True,False,False,True
BP-11050,2018-12,,False,2018-10,False,False,False,False
BP-11050,2019-01,,False,2018-10,False,False,False,False
BP-11050,2019-02,,False,2018-10,False,False,False,False
BP-11050,2019-03,,False,2018-10,False,False,False,False
BP-11050,2019-04,,False,2018-10,False,False,False,False
BP-11050,2019-05,,False,2018-10,False,False,False,False
BP-11050,2019-06,,False,2018-10,False,False,False,False
BP-11050,2019-07,,False,2018-10,False,False,False,False
BP-11050,2019-08,,False,2018-10,False,False,False,False
BP-11050,2019-09,,False,2018-10,False,False,False,False
BP-11050,2019-10,,False,2018-10,False,False,False,False
BP-11050,2019-11,,False,2018-10,False,False,False,False
BP-11050,2019-12,,False,2018-10,False,False,False,False
BP-11050,2020-01,,False,2018-10,False,False,False,False
BP-11050,2020-02,,False,2018-10,False,False,False,False
BP-11050,2020-03,,False,2018-10,False,False,False,False
BP-11050,2020-04,,False,2018-10,False,False,False,False
BP-11050,2020-05,,False,2018-10,False,False,False,False
BP-11050,2020-06,,False,2018-10,False,False,False,False
BP-11050,2020-07,,False,2018-10,False,False,False,False
BP-11050,2020-08,,False,2018-10,False,False,False,False
BP-11050,2020-09,,False,2018-10,False,False,False,False
BP-11050,2020-10,,False,2018-10,False,False,False,False
BP-11050,2020-11,2.0,True,2018-10,False,False,True,False
BP-11050,2020-12,1.0,True,2018-10,True,False,True,False
BP-11050,2021-01,,False,2018-10,True,False,False,True
BP-11050,2021-02,,False,2018-10,False,False,False,False
BP-11050,2021-03,2.0,True,2018-10,False,False,True,False
BP-11050,2021-04,,False,2018-10,True,False,False,True
BP-11050,2021-05,,False,2018-10,False,False,False,False
BP-11050,2021-06,,False,2018-10,False,False,False,False
BP-11050,2021-07,,False,2018-10,False,False,False,False
BP-11050,2021-08,,False,2018-10,False,False,False,False
BP-11050,2021-09,,False,2018-10,False,False,False,False
BP-11050,2021-10,1.0,True,2018-10,False,False,True,False
BP-11050,2021-11,,False,2018-10,True,False,False,True
BP-11050,2021-12,,False,2018-10,False,False,False,False
BP-11095,2018-06,1.0,True,2018-06,False,True,True,False
BP-11095,2018-07,,False,2018-06,True,False,False,True
BP-11095,2018-08,,False,2018-06,False,False,False,False
BP-11095,2018-09,,False,2018-06,False,False,False,False
BP-11095,2018-10,1.0,True,2018-06,False,False,True,False
BP-11095,2018-11,2.0,True,2018-06,True,False,True,False
BP-11095,2018-12,4.0,True,2018-06,True,False,True,False
BP-11095,2019-01,,False,2018-06,True,False,False,True
BP-11095,2019-02,,False,2018-06,False,False,False,False
BP-11095,2019-03,1.0,True,2018-06,False,False,True,False
BP-11095,2019-04,,False,2018-06,True,False,False,True
BP-11095,2019-05,,False,2018-06,False,False,False,False
BP-11095,2019-06,,False,2018-06,False,False,False,False
BP-11095,2019-07,3.0,True,2018-06,False,False,True,False
BP-11095,2019-08,,False,2018-06,True,False,False,True
BP-11095,2019-09,,False,2018-06,False,False,False,False
BP-11095,2019-10,,False,2018-06,False,False,False,False
BP-11095,2019-11,,False,2018-06,False,False,False,False
BP-11095,2019-12,,False,2018-06,False,False,False,False
BP-11095,2020-01,,False,2018-06,False,False,False,False
BP-11095,2020-02,,False,2018-06,False,False,False,False
BP-11095,2020-03,,False,2018-06,False,False,False,False
BP-11095,2020-04,,False,2018-06,False,False,False,False
BP-11095,2020-05,,False,2018-06,False,False,False,False
BP-11095,2020-06,,False,2018-06,False,False,False,False
BP-11095,2020-07,,False,2018-06,False,False,False,False
BP-11095,2020-08,,False,2018-06,False,False,False,False
BP-11095,2020-09,,False,2018-06,False,False,False,False
BP-11095,2020-10,2.0,True,2018-06,False,False,True,False
BP-11095,2020-11,,False,2018-06,True,False,False,True
BP-11095,2020-12,,False,2018-06,False,False,False,False
BP-11095,2021-01,,False,2018-06,False,False,False,False
BP-11095,2021-02,1.0,True,2018-06,False,False,True,False
BP-11095,2021-03,,False,2018-06,True,False,False,True
BP-11095,2021-04,1.0,True,2018-06,False,False,True,False
BP-11095,2021-05,,False,2018-06,True,False,False,True
BP-11095,2021-06,,False,2018-06,False,False,False,False
BP-11095,2021-07,,False,2018-06,False,False,False,False
BP-11095,2021-08,,False,2018-06,False,False,False,False
BP-11095,2021-09,2.0,True,2018-06,False,False,True,False
BP-11095,2021-10,,False,2018-06,True,False,False,True
BP-11095,2021-11,1.0,True,2018-06,False,False,True,False
BP-11095,2021-12,1.0,True,2018-06,True,False,True,False
BP-11155,2019-06,2.0,True,2019-06,False,True,True,False
BP-11155,2019-07,,False,2019-06,True,False,False,True
BP-11155,2019-08,,False,2019-06,False,False,False,False
BP-11155,2019-09,,False,2019-06,False,False,False,False
BP-11155,2019-10,,False,2019-06,False,False,False,False
BP-11155,2019-11,,False,2019-06,False,False,False,False
BP-11155,2019-12,,False,2019-06,False,False,False,False
BP-11155,2020-01,,False,2019-06,False,False,False,False
BP-11155,2020-02,,False,2019-06,False,False,False,False
BP-11155,2020-03,,False,2019-06,False,False,False,False
BP-11155,2020-04,,False,2019-06,False,False,False,False
BP-11155,2020-05,,False,2019-06,False,False,False,False
BP-11155,2020-06,5.0,True,2019-06,False,False,True,False
BP-11155,2020-07,,False,2019-06,True,False,False,True
BP-11155,2020-08,,False,2019-06,False,False,False,False
BP-11155,2020-09,,False,2019-06,False,False,False,False
BP-11155,2020-10,,False,2019-06,False,False,False,False
BP-11155,2020-11,,False,2019-06,False,False,False,False
BP-11155,2020-12,1.0,True,2019-06,False,False,True,False
BP-11155,2021-01,,False,2019-06,True,False,False,True
BP-11155,2021-02,,False,2019-06,False,False,False,False
BP-11155,2021-03,1.0,True,2019-06,False,False,True,False
BP-11155,2021-04,,False,2019-06,True,False,False,True
BP-11155,2021-05,,False,2019-06,False,False,False,False
BP-11155,2021-06,,False,2019-06,False,False,False,False
BP-11155,2021-07,1.0,True,2019-06,False,False,True,False
BP-11155,2021-08,,False,2019-06,True,False,False,True
BP-11155,2021-09,,False,2019-06,False,False,False,False
BP-11155,2021-10,1.0,True,2019-06,False,False,True,False
BP-11155,2021-11,,False,2019-06,True,False,False,True
BP-11155,2021-12,,False,2019-06,False,False,False,False
BP-11185,2019-03,1.0,True,2019-03,False,True,True,False
BP-11185,2019-04,,False,2019-03,True,False,False,True
BP-11185,2019-05,,False,2019-03,False,False,False,False
BP-11185,2019-06,,False,2019-03,False,False,False,False
BP-11185,2019-07,,False,2019-03,False,False,False,False
BP-11185,2019-08,2.0,True,2019-03,False,False,True,False
BP-11185,2019-09,,False,2019-03,True,False,False,True
BP-11185,2019-10,,False,2019-03,False,False,False,False
BP-11185,2019-11,,False,2019-03,False,False,False,False
BP-11185,2019-12,,False,2019-03,False,False,False,False
BP-11185,2020-01,2.0,True,2019-03,False,False,True,False
BP-11185,2020-02,,False,2019-03,True,False,False,True
BP-11185,2020-03,,False,2019-03,False,False,False,False
BP-11185,2020-04,,False,2019-03,False,False,False,False
BP-11185,2020-05,,False,2019-03,False,False,False,False
BP-11185,2020-06,,False,2019-03,False,False,False,False
BP-11185,2020-07,,False,2019-03,False,False,False,False
BP-11185,2020-08,,False,2019-03,False,False,False,False
BP-11185,2020-09,4.0,True,2019-03,False,False,True,False
BP-11185,2020-10,,False,2019-03,True,False,False,True
BP-11185,2020-11,,False,2019-03,False,False,False,False
BP-11185,2020-12,1.0,True,2019-03,False,False,True,False
BP-11185,2021-01,,False,2019-03,True,False,False,True
BP-11185,2021-02,,False,2019-03,False,False,False,False
BP-11185,2021-03,,False,2019-03,False,False,False,False
BP-11185,2021-04,,False,2019-03,False,False,False,False
BP-11185,2021-05,,False,2019-03,False,False,False,False
BP-11185,2021-06,,False,2019-03,False,False,False,False
BP-11185,2021-07,,False,2019-03,False,False,False,False
BP-11185,2021-08,2.0,True,2019-03,False,False,True,False
BP-11185,2021-09,,False,2019-03,True,False,False,True
BP-11185,2021-10,,False,2019-03,False,False,False,False
BP-11185,2021-11,,False,2019-03,False,False,False,False
BP-11185,2021-12,6.0,True,2019-03,False,False,True,False
BP-11230,2018-04,1.0,True,2018-04,False,True,True,False
BP-11230,2018-05,,False,2018-04,True,False,False,True
BP-11230,2018-06,,False,2018-04,False,False,False,False
BP-11230,2018-07,,False,2018-04,False,False,False,False
BP-11230,2018-08,,False,2018-04,False,False,False,False
BP-11230,2018-09,,False,2018-04,False,False,False,False
BP-11230,2018-10,,False,2018-04,False,False,False,False
BP-11230,2018-11,,False,2018-04,False,False,False,False
BP-11230,2018-12,,False,2018-04,False,False,False,False
BP-11230,2019-01,,False,2018-04,False,False,False,False
BP-11230,2019-02,,False,2018-04,False,False,False,False
BP-11230,2019-03,,False,2018-04,False,False,False,False
BP-11230,2019-04,1.0,True,2018-04,False,False,True,False
BP-11230,2019-05,,False,2018-04,True,False,False,True
BP-11230,2019-06,,False,2018-04,False,False,False,False
BP-11230,2019-07,,False,2018-04,False,False,False,False
BP-11230,2019-08,,False,2018-04,False,False,False,False
BP-11230,2019-09,,False,2018-04,False,False,False,False
BP-11230,2019-10,,False,2018-04,False,False,False,False
BP-11230,2019-11,,False,2018-04,False,False,False,False
BP-11230,2019-12,,False,2018-04,False,False,False,False
BP-11230,2020-01,,False,2018-04,False,False,False,False
BP-11230,2020-02,,False,2018-04,False,False,False,False
BP-11230,2020-03,,False,2018-04,False,False,False,False
BP-11230,2020-04,,False,2018-04,False,False,False,False
BP-11230,2020-05,,False,2018-04,False,False,False,False
BP-11230,2020-06,,False,2018-04,False,False,False,False
BP-11230,2020-07,,False,2018-04,False,False,False,False
BP-11230,2020-08,,False,2018-04,False,False,False,False
BP-11230,2020-09,2.0,True,2018-04,False,False,True,False
BP-11230,2020-10,,False,2018-04,True,False,False,True
BP-11230,2020-11,,False,2018-04,False,False,False,False
BP-11230,2020-12,1.0,True,2018-04,False,False,True,False
BP-11230,2021-01,,False,2018-04,True,False,False,True
BP-11230,2021-02,,False,2018-04,False,False,False,False
BP-11230,2021-03,,False,2018-04,False,False,False,False
BP-11230,2021-04,,False,2018-04,False,False,False,False
BP-11230,2021-05,,False,2018-04,False,False,False,False
BP-11230,2021-06,,False,2018-04,False,False,False,False
BP-11230,2021-07,,False,2018-04,False,False,False,False
BP-11230,2021-08,,False,2018-04,False,False,False,False
BP-11230,2021-09,,False,2018-04,False,False,False,False
BP-11230,2021-10,,False,2018-04,False,False,False,False
BP-11230,2021-11,1.0,True,2018-04,False,False,True,False
BP-11230,2021-12,,False,2018-04,True,False,False,True
BP-11290,2018-10,1.0,True,2018-10,False,True,True,False
BP-11290,2018-11,,False,2018-10,True,False,False,True
BP-11290,2018-12,,False,2018-10,False,False,False,False
BP-11290,2019-01,,False,2018-10,False,False,False,False
BP-11290,2019-02,,False,2018-10,False,False,False,False
BP-11290,2019-03,,False,2018-10,False,False,False,False
BP-11290,2019-04,,False,2018-10,False,False,False,False
